class,ExtractionTurbine,Sink,BackpressureTurbine,Sink
label,extr_turbine,electrical_demand,bp_turbine,heat_demand
source,extr_turbine,electrical_balance,bp_turbine,heat_balance
target,electrical_balance,electrical_demand,electrical_balance,heat_demand
attribute,max,variable_costs,max,actual_value
,0.97,-23.98,0.99,0.0700103293
,0.97,-28.6,0.99,0.0917681877
,0.97,-26.9,0.99,0.1385227473
,0.97,-25.9,0.99,0.180201344
,0.97,-18.42,0.99,0.1713573329
,0.97,-16.37,0.99,0.1538017634
,0.97,-30.51,0.99,0.1370442046
,0.97,-32,0.99,0.1229976738
,0.97,-31.91,0.99,0.1130437316
,0.97,-38.51,0.99,0.1033495226
,0.97,-35.77,0.99,0.0970312553
,0.97,-27.89,0.99,0.0919559201
,0.97,-28.37,0.99,0.0939115381
,0.97,-25.71,0.99,0.1016704243
,0.97,-24,0.99,0.1183800176
,0.97,-31.32,0.99,0.1342079644
,0.97,-44.99,0.99,0.1446083854
,0.97,-56.4,0.99,0.1384284739
,0.97,-49.02,0.99,0.1198037005
,0.97,-40.03,0.99,0.0869857697
,0.97,-46.99,0.99,0.0649201249
,0.97,-38.42,0.99,0.0610137968
,0.97,-40.03,0.99,0.0538141503
,0.97,-37.29,0.99,0.0553032878
,0.97,-32.1,0.99,0.0626212235
,0.97,-31.35,0.99,0.0820826905
,0.97,-31.94,0.99,0.12390263
,0.97,-31.95,0.99,0.1611823392
,0.97,-31.83,0.99,0.1532717522
,0.97,-32.93,0.99,0.1375690516
,0.97,-39.01,0.99,0.1225801372
,0.97,-44.01,0.99,0.1100161205
,0.97,-49.07,0.99,0.1011127481
,0.97,-49.02,0.99,0.0924416957
,0.97,-35.07,0.99,0.0867902778
,0.97,-33.2,0.99,0.0822506091
,0.97,-32.98,0.99,0.0839998252
,0.97,-32.09,0.99,0.0909398146
,0.97,-31.33,0.99,0.105885826
,0.97,-38.12,0.99,0.1200432426
,0.97,-49.05,0.99,0.1293459711
,0.97,-57.45,0.99,0.1238183065
,0.97,-38.63,0.99,0.107159249
,0.97,-35.06,0.99,0.0778050237
,0.97,-37.42,0.99,0.058068255
,0.97,-33.2,0.99,0.0545742128
,0.97,-38.92,0.99,0.0479210266
,0.97,-35.27,0.99,0.0492470904
,0.97,-34.43,0.99,0.0557636477
,0.97,-34,0.99,0.0730939126
,0.97,-33.46,0.99,0.1103342002
,0.97,-36.44,0.99,0.1435314527
,0.97,-44.2,0.99,0.1364871447
,0.97,-49.18,0.99,0.1225040282
,0.97,-51.33,0.99,0.109156532
,0.97,-49.09,0.99,0.0979683859
,0.97,-48.93,0.99,0.0900400111
,0.97,-47.08,0.99,0.0823185154
,0.97,-44.57,0.99,0.0772859776
,0.97,-41.86,0.99,0.0732434426
,0.97,-40.62,0.99,0.0748011041
,0.97,-40.06,0.99,0.0809811036
,0.97,-39.94,0.99,0.094290395
,0.97,-41.89,0.99,0.1068974497
,0.97,-56.6,0.99,0.1151814474
,0.97,-57.24,0.99,0.1102591108
,0.97,-45.96,0.99,0.095424367
,0.97,-41.07,0.99,0.069284688
,0.97,-43.32,0.99,0.0517092694
,0.97,-41.09,0.99,0.0485978556
,0.97,-39.13,0.99,0.0601640494
,0.97,-35.8,0.99,0.0618289003
,0.97,-35.25,0.99,0.0700103293
,0.97,-35.07,0.99,0.0917681877
,0.97,-37.27,0.99,0.1385227473
,0.97,-41.31,0.99,0.180201344
,0.97,-45.5,0.99,0.1713573329
,0.97,-62.09,0.99,0.1538017634
,0.97,-59.98,0.99,0.1370442046
,0.97,-61.81,0.99,0.1229976738
,0.97,-59.98,0.99,0.1130437316
,0.97,-62.62,0.99,0.1033495226
,0.97,-60.1,0.99,0.0970312553
,0.97,-55.29,0.99,0.0919559201
,0.97,-54.25,0.99,0.0939115381
,0.97,-52.21,0.99,0.1016704243
,0.97,-50.05,0.99,0.1183800176
,0.97,-56.27,0.99,0.1342079644
,0.97,-67.92,0.99,0.1446083854
,0.97,-65.69,0.99,0.1384284739
,0.97,-59.39,0.99,0.1198037005
,0.97,-46.09,0.99,0.0869857697
,0.97,-43.49,0.99,0.0649201249
,0.97,-37.75,0.99,0.0610137968
,0.97,-40.07,0.99,0.0805337788
,0.97,-36.97,0.99,0.0831244629
,0.97,-37.71,0.99,0.0879323558
,0.97,-38.67,0.99,0.1022871201
,0.97,-37.27,0.99,0.139037883
,0.97,-40.06,0.99,0.1858856502
,0.97,-44.98,0.99,0.2054020934
,0.97,-65.25,0.99,0.192821022
,0.97,-67.93,0.99,0.1729566842
,0.97,-62.06,0.99,0.1573130772
,0.97,-62.04,0.99,0.1439871948
,0.97,-61.15,0.99,0.134547108
,0.97,-59.73,0.99,0.129526672
,0.97,-54.09,0.99,0.1281142426
,0.97,-48.99,0.99,0.1298577221
,0.97,-46.96,0.99,0.135315582
,0.97,-45,0.99,0.1469737268
,0.97,-48.95,0.99,0.1596110157
,0.97,-67.91,0.99,0.1674130372
,0.97,-65.96,0.99,0.1603220202
,0.97,-60.98,0.99,0.1453005856
,0.97,-46.97,0.99,0.1166160704
,0.97,-44.89,0.99,0.0836611198
,0.97,-39.2,0.99,0.0788687163
,0.97,-41.03,0.99,0.1048325081
,0.97,-37,0.99,0.1082048559
,0.97,-34.93,0.99,0.1144633908
,0.97,-35.18,0.99,0.1331492885
,0.97,-37.02,0.99,0.1809885268
,0.97,-40.08,0.99,0.2419712475
,0.97,-43.7,0.99,0.2673762106
,0.97,-62.67,0.99,0.2509991663
,0.97,-68.24,0.99,0.2251413414
,0.97,-69.03,0.99,0.2047777303
,0.97,-68.51,0.99,0.1874311497
,0.97,-67.77,0.99,0.175142791
,0.97,-63.9,0.99,0.1686075841
,0.97,-62.09,0.99,0.1667689952
,0.97,-57.81,0.99,0.169038519
,0.97,-52.48,0.99,0.1761431296
,0.97,-50.03,0.99,0.1913187811
,0.97,-52.96,0.99,0.2077690049
,0.97,-73.46,0.99,0.2179250599
,0.97,-75.01,0.99,0.2086945344
,0.97,-65.63,0.99,0.1891408181
,0.97,-49.02,0.99,0.1518015834
,0.97,-46.96,0.99,0.1089034333
,0.97,-41.37,0.99,0.1026650613
,0.97,-41.17,0.99,0.0805337788
,0.97,-43.56,0.99,0.0831244629
,0.97,-42.2,0.99,0.0879323558
,0.97,-39.91,0.99,0.1022871201
,0.97,-38.17,0.99,0.139037883
,0.97,-38.93,0.99,0.1858856502
,0.97,-49.01,0.99,0.2054020934
,0.97,-67.98,0.99,0.192821022
,0.97,-72.15,0.99,0.1729566842
,0.97,-64.94,0.99,0.1573130772
,0.97,-63.02,0.99,0.1439871948
,0.97,-62.96,0.99,0.134547108
,0.97,-59.26,0.99,0.129526672
,0.97,-58.42,0.99,0.1281142426
,0.97,-49.67,0.99,0.1298577221
,0.97,-46.02,0.99,0.135315582
,0.97,-42.75,0.99,0.1469737268
,0.97,-44.45,0.99,0.1596110157
,0.97,-69.97,0.99,0.1674130372
,0.97,-70.24,0.99,0.1603220202
,0.97,-50.09,0.99,0.1453005856
,0.97,-46.07,0.99,0.1166160704
,0.97,-46.07,0.99,0.0836611198
,0.97,-41.69,0.99,0.0788687163
,0.97,-38.01,0.99,0.0966308533
,0.97,-32.62,0.99,0.0997393628
,0.97,-31.75,0.99,0.1055082562
,0.97,-30.38,0.99,0.1227322478
,0.97,-28.26,0.99,0.1668287453
,0.97,-28.48,0.99,0.2230404343
,0.97,-25.01,0.99,0.2464578199
,0.97,-23.55,0.99,0.2313620466
,0.97,-30.88,0.99,0.2075272292
,0.97,-36.15,0.99,0.1887567815
,0.97,-40.24,0.99,0.1727673245
,0.97,-43.65,0.99,0.1614403552
,0.97,-40.11,0.99,0.1554164355
,0.97,-34.62,0.99,0.15372169
,0.97,-30.59,0.99,0.1558136558
,0.97,-27.52,0.99,0.1623624316
,0.97,-27.28,0.99,0.1763508039
,0.97,-31,0.99,0.1915140313
,0.97,-46.04,0.99,0.2008755193
,0.97,-54.59,0.99,0.1923671513
,0.97,-50.07,0.99,0.1743432356
,0.97,-46.97,0.99,0.1399252656
,0.97,-54.06,0.99,0.1003832865
,0.97,-45.98,0.99,0.0946329785
,0.97,-32.09,0.99,0.0966308533
,0.97,-27.46,0.99,0.0997393628
,0.97,-23.81,0.99,0.1055082562
,0.97,-24.91,0.99,0.1227322478
,0.97,-24,0.99,0.1668287453
,0.97,-25.67,0.99,0.2230404343
,0.97,-21.91,0.99,0.2464578199
,0.97,-23.05,0.99,0.2313620466
,0.97,-32.33,0.99,0.2075272292
,0.97,-41.01,0.99,0.1887567815
,0.97,-40.19,0.99,0.1727673245
,0.97,-43.5,0.99,0.1614403552
,0.97,-45.97,0.99,0.1554164355
,0.97,-38.73,0.99,0.15372169
,0.97,-34.38,0.99,0.1558136558
,0.97,-31.42,0.99,0.1623624316
,0.97,-32.1,0.99,0.1763508039
,0.97,-37.72,0.99,0.1915140313
,0.97,-52.44,0.99,0.2008755193
,0.97,-63.84,0.99,0.1923671513
,0.97,-46.06,0.99,0.1743432356
,0.97,-39.84,0.99,0.1399252656
,0.97,-44.34,0.99,0.1003832865
,0.97,-40.05,0.99,0.0946329785
,0.97,-34.58,0.99,0.0805337788
,0.97,-33.46,0.99,0.0831244629
,0.97,-31.61,0.99,0.0879323558
,0.97,-29.35,0.99,0.1022871201
,0.97,-30.21,0.99,0.139037883
,0.97,-34.26,0.99,0.1858856502
,0.97,-43.09,0.99,0.2054020934
,0.97,-50.56,0.99,0.192821022
,0.97,-59.85,0.99,0.1729566842
,0.97,-55.74,0.99,0.1573130772
,0.97,-50.91,0.99,0.1439871948
,0.97,-49.04,0.99,0.134547108
,0.97,-46.31,0.99,0.129526672
,0.97,-43.56,0.99,0.1281142426
,0.97,-39.91,0.99,0.1298577221
,0.97,-40.19,0.99,0.135315582
,0.97,-40.17,0.99,0.1469737268
,0.97,-40.58,0.99,0.1596110157
,0.97,-50.13,0.99,0.1674130372
,0.97,-46.17,0.99,0.1603220202
,0.97,-40.31,0.99,0.1453005856
,0.97,-35.83,0.99,0.1166160704
,0.97,-37.55,0.99,0.0836611198
,0.97,-34.03,0.99,0.0788687163
,0.97,-38.68,0.99,0.0805337788
,0.97,-35.26,0.99,0.0831244629
,0.97,-32.6,0.99,0.0879323558
,0.97,-32.31,0.99,0.1022871201
,0.97,-31.29,0.99,0.139037883
,0.97,-33.6,0.99,0.1858856502
,0.97,-39.66,0.99,0.2054020934
,0.97,-47.56,0.99,0.192821022
,0.97,-51.77,0.99,0.1729566842
,0.97,-51.8,0.99,0.1573130772
,0.97,-50.74,0.99,0.1439871948
,0.97,-50.47,0.99,0.134547108
,0.97,-48.2,0.99,0.129526672
,0.97,-45.92,0.99,0.1281142426
,0.97,-42.63,0.99,0.1298577221
,0.97,-39.26,0.99,0.135315582
,0.97,-37.79,0.99,0.1469737268
,0.97,-39.68,0.99,0.1596110157
,0.97,-48.64,0.99,0.1674130372
,0.97,-55.58,0.99,0.1603220202
,0.97,-45.94,0.99,0.1453005856
,0.97,-42.62,0.99,0.1166160704
,0.97,-42.7,0.99,0.0836611198
,0.97,-39.26,0.99,0.0788687163
,0.97,-31.61,0.99,0.0884983067
,0.97,-29.53,0.99,0.091345201
,0.97,-26.17,0.99,0.0966285787
,0.97,-21.09,0.99,0.1124029825
,0.97,-23.38,0.99,0.1527882757
,0.97,-30.36,0.99,0.2042691343
,0.97,-36.61,0.99,0.2257156899
,0.97,-40.5,0.99,0.2118903917
,0.97,-43.59,0.99,0.1900615357
,0.97,-41.08,0.99,0.1728708271
,0.97,-42.17,0.99,0.1582270583
,0.97,-41.82,0.99,0.1478533779
,0.97,-40.12,0.99,0.142336437
,0.97,-38.9,0.99,0.140784323
,0.97,-37.21,0.99,0.1427002269
,0.97,-35.83,0.99,0.1486978514
,0.97,-37.72,0.99,0.1615089486
,0.97,-40.2,0.99,0.1753960241
,0.97,-56.07,0.99,0.1839696401
,0.97,-65.05,0.99,0.1761773446
,0.97,-48.1,0.99,0.1596703393
,0.97,-39.97,0.99,0.1281490191
,0.97,-40.24,0.99,0.0919349314
,0.97,-38.35,0.99,0.0866685749
,0.97,-34.48,0.99,0.0884983067
,0.97,-33.08,0.99,0.091345201
,0.97,-32.31,0.99,0.0966285787
,0.97,-31.09,0.99,0.1124029825
,0.97,-30.43,0.99,0.1527882757
,0.97,-34.88,0.99,0.2042691343
,0.97,-45.99,0.99,0.2257156899
,0.97,-53.67,0.99,0.2118903917
,0.97,-49.14,0.99,0.1900615357
,0.97,-52.08,0.99,0.1728708271
,0.97,-49.2,0.99,0.1582270583
,0.97,-48.8,0.99,0.1478533779
,0.97,-45.12,0.99,0.142336437
,0.97,-40.41,0.99,0.140784323
,0.97,-39.01,0.99,0.1427002269
,0.97,-35.05,0.99,0.1486978514
,0.97,-36.4,0.99,0.1615089486
,0.97,-39,0.99,0.1753960241
,0.97,-54.02,0.99,0.1839696401
,0.97,-53.96,0.99,0.1761773446
,0.97,-45.77,0.99,0.1596703393
,0.97,-39.2,0.99,0.1281490191
,0.97,-39.4,0.99,0.0919349314
,0.97,-35.23,0.99,0.0866685749
,0.97,-17.55,0.99,0.0337224717
,0.97,-0.49,0.99,0.0337004197
,0.97,2,0.99,0.0385358519
,0.97,18.1,0.99,0.0500144846
,0.97,2.78,0.99,0.0675041731
,0.97,-11.66,0.99,0.0857331411
,0.97,-36.87,0.99,0.0813921706
,0.97,-53.07,0.99,0.0727836846
,0.97,-44.8,0.99,0.0675251343
,0.97,-39.93,0.99,0.0611310678
,0.97,-39.97,0.99,0.0567826706
,0.97,-43.47,0.99,0.0498287661
,0.97,-39.92,0.99,0.0468018383
,0.97,-38.68,0.99,0.0440069011
,0.97,-38.03,0.99,0.0433296386
,0.97,-38.62,0.99,0.0463047373
,0.97,-35.9,0.99,0.0543247675
,0.97,-36.33,0.99,0.0605754745
,0.97,-51.76,0.99,0.0673782804
,0.97,-56.07,0.99,0.0658573309
,0.97,-53.5,0.99,0.0577424981
,0.97,-46.72,0.99,0.0456766141
,0.97,-47.08,0.99,0.0381055544
,0.97,-40.27,0.99,0.0352804127
,0.97,-22.2,0.99,0.0538141503
,0.97,-16.24,0.99,0.0553032878
,0.97,-5.08,0.99,0.0626212235
,0.97,-2.16,0.99,0.0820826905
,0.97,-6.72,0.99,0.12390263
,0.97,-5.09,0.99,0.1611823392
,0.97,-0.6,0.99,0.1532717522
,0.97,-0.05,0.99,0.1375690516
,0.97,-1.06,0.99,0.1225801372
,0.97,-11.16,0.99,0.1100161205
,0.97,-19.18,0.99,0.1011127481
,0.97,-23,0.99,0.0924416957
,0.97,-25.12,0.99,0.0867902778
,0.97,-18.57,0.99,0.0822506091
,0.97,-9.71,0.99,0.0839998252
,0.97,-3.25,0.99,0.0909398146
,0.97,-7.77,0.99,0.105885826
,0.97,-15.86,0.99,0.1200432426
,0.97,-39,0.99,0.1293459711
,0.97,-44.64,0.99,0.1238183065
,0.97,-37.9,0.99,0.107159249
,0.97,-32.49,0.99,0.0778050237
,0.97,-33.62,0.99,0.058068255
,0.97,-20.08,0.99,0.0545742128
,0.97,-28.06,0.99,0.0479210266
,0.97,-24.36,0.99,0.0492470904
,0.97,-23.57,0.99,0.0557636477
,0.97,-12.13,0.99,0.0730939126
,0.97,-10.14,0.99,0.1103342002
,0.97,-1.11,0.99,0.1435314527
,0.97,-0.19,0.99,0.1364871447
,0.97,-18.15,0.99,0.1225040282
,0.97,-25.56,0.99,0.109156532
,0.97,-32.09,0.99,0.0979683859
,0.97,-34.05,0.99,0.0900400111
,0.97,-33.07,0.99,0.0823185154
,0.97,-32.8,0.99,0.0772859776
,0.97,-29,0.99,0.0732434426
,0.97,-26.06,0.99,0.0748011041
,0.97,-27.84,0.99,0.0809811036
,0.97,-28.77,0.99,0.094290395
,0.97,-33.51,0.99,0.1068974497
,0.97,-52.84,0.99,0.1151814474
,0.97,-53.66,0.99,0.1102591108
,0.97,-44.06,0.99,0.095424367
,0.97,-37.05,0.99,0.069284688
,0.97,-39.42,0.99,0.0517092694
,0.97,-34.77,0.99,0.0485978556
,0.97,-30.33,0.99,0.0601640494
,0.97,-25.58,0.99,0.0618289003
,0.97,-23.08,0.99,0.0700103293
,0.97,-17.91,0.99,0.0917681877
,0.97,-21.67,0.99,0.1385227473
,0.97,-29.04,0.99,0.180201344
,0.97,-38.51,0.99,0.1713573329
,0.97,-53,0.99,0.1538017634
,0.97,-44.8,0.99,0.1370442046
,0.97,-45.59,0.99,0.1229976738
,0.97,-47,0.99,0.1130437316
,0.97,-47.91,0.99,0.1033495226
,0.97,-47.69,0.99,0.0970312553
,0.97,-45.91,0.99,0.0919559201
,0.97,-39.89,0.99,0.0939115381
,0.97,-36.62,0.99,0.1016704243
,0.97,-35.07,0.99,0.1183800176
,0.97,-35.11,0.99,0.1342079644
,0.97,-44.87,0.99,0.1446083854
,0.97,-46.05,0.99,0.1384284739
,0.97,-42.79,0.99,0.1198037005
,0.97,-35.27,0.99,0.0869857697
,0.97,-37.58,0.99,0.0649201249
,0.97,-30.96,0.99,0.0610137968
,0.97,-27.14,0.99,0.0299658587
,0.97,-22.8,0.99,0.0299462633
,0.97,-18.07,0.99,0.0342430384
,0.97,-10.04,0.99,0.0444429754
,0.97,-12.9,0.99,0.059984349
,0.97,-22.75,0.99,0.076182648
,0.97,-33.96,0.99,0.0723252526
,0.97,-39.6,0.99,0.064675734
,0.97,-41.91,0.99,0.0600029753
,0.97,-42.86,0.99,0.0543211944
,0.97,-42.99,0.99,0.0504571996
,0.97,-43.29,0.99,0.0442779455
,0.97,-41.52,0.99,0.0415882111
,0.97,-40.49,0.99,0.0391046241
,0.97,-39.94,0.99,0.0385028073
,0.97,-38.38,0.99,0.0411464862
,0.97,-38.24,0.99,0.0482731017
,0.97,-41.1,0.99,0.0538274931
,0.97,-55.45,0.99,0.0598724805
,0.97,-50.89,0.99,0.0585209617
,0.97,-41.45,0.99,0.0513101043
,0.97,-38.37,0.99,0.0405883346
,0.97,-38.89,0.99,0.0338606751
,0.97,-32.42,0.99,0.0313502484
,0.97,-29.99,0.99,0.0538141503
,0.97,-28.99,0.99,0.0553032878
,0.97,-25.95,0.99,0.0626212235
,0.97,-21.86,0.99,0.0820826905
,0.97,-22.61,0.99,0.12390263
,0.97,-30.62,0.99,0.1611823392
,0.97,-36.92,0.99,0.1532717522
,0.97,-43.44,0.99,0.1375690516
,0.97,-45.91,0.99,0.1225801372
,0.97,-45.07,0.99,0.1100161205
,0.97,-45.04,0.99,0.1011127481
,0.97,-46.89,0.99,0.0924416957
,0.97,-45,0.99,0.0867902778
,0.97,-42.97,0.99,0.0822506091
,0.97,-41.94,0.99,0.0839998252
,0.97,-39.81,0.99,0.0909398146
,0.97,-38.52,0.99,0.105885826
,0.97,-40.91,0.99,0.1200432426
,0.97,-50.1,0.99,0.1293459711
,0.97,-49.27,0.99,0.1238183065
,0.97,-40.36,0.99,0.107159249
,0.97,-37.24,0.99,0.0778050237
,0.97,-35.88,0.99,0.058068255
,0.97,-31.16,0.99,0.0545742128
,0.97,-30.63,0.99,0.0479210266
,0.97,-30.55,0.99,0.0492470904
,0.97,-24.57,0.99,0.0557636477
,0.97,-18.48,0.99,0.0730939126
,0.97,-18.67,0.99,0.1103342002
,0.97,-31.29,0.99,0.1435314527
,0.97,-38.3,0.99,0.1364871447
,0.97,-41.8,0.99,0.1225040282
,0.97,-44.29,0.99,0.109156532
,0.97,-44.62,0.99,0.0979683859
,0.97,-47.07,0.99,0.0900400111
,0.97,-49.05,0.99,0.0823185154
,0.97,-48.03,0.99,0.0772859776
,0.97,-47.44,0.99,0.0732434426
,0.97,-45.42,0.99,0.0748011041
,0.97,-45.54,0.99,0.0809811036
,0.97,-42.17,0.99,0.094290395
,0.97,-45.93,0.99,0.1068974497
,0.97,-62.9,0.99,0.1151814474
,0.97,-60.91,0.99,0.1102591108
,0.97,-46.09,0.99,0.095424367
,0.97,-39.83,0.99,0.069284688
,0.97,-38.62,0.99,0.0517092694
,0.97,-38.63,0.99,0.0485978556
,0.97,-26.35,0.99,0.0601640494
,0.97,-21.04,0.99,0.0618289003
,0.97,-20.07,0.99,0.0700103293
,0.97,-18.01,0.99,0.0917681877
,0.97,-14.25,0.99,0.1385227473
,0.97,-25.93,0.99,0.180201344
,0.97,-34.35,0.99,0.1713573329
,0.97,-42.8,0.99,0.1538017634
,0.97,-48.18,0.99,0.1370442046
,0.97,-48.13,0.99,0.1229976738
,0.97,-48.26,0.99,0.1130437316
,0.97,-49.29,0.99,0.1033495226
,0.97,-47.96,0.99,0.0970312553
,0.97,-48.02,0.99,0.0919559201
,0.97,-45.08,0.99,0.0939115381
,0.97,-39.46,0.99,0.1016704243
,0.97,-37.8,0.99,0.1183800176
,0.97,-39.42,0.99,0.1342079644
,0.97,-55.99,0.99,0.1446083854
,0.97,-53.04,0.99,0.1384284739
,0.97,-40.35,0.99,0.1198037005
,0.97,-38.7,0.99,0.0869857697
,0.97,-36.64,0.99,0.0649201249
,0.97,-31.3,0.99,0.0610137968
,0.97,-34.22,0.99,0.0966308533
,0.97,-29.99,0.99,0.0997393628
,0.97,-26.81,0.99,0.1055082562
,0.97,-22.23,0.99,0.1227322478
,0.97,-20,0.99,0.1668287453
,0.97,-22.93,0.99,0.2230404343
,0.97,-17.84,0.99,0.2464578199
,0.97,-18.44,0.99,0.2313620466
,0.97,-27.58,0.99,0.2075272292
,0.97,-34.56,0.99,0.1887567815
,0.97,-35.92,0.99,0.1727673245
,0.97,-41.25,0.99,0.1614403552
,0.97,-39.43,0.99,0.1554164355
,0.97,-32.48,0.99,0.15372169
,0.97,-29.44,0.99,0.1558136558
,0.97,-27.78,0.99,0.1623624316
,0.97,-28.55,0.99,0.1763508039
,0.97,-35.97,0.99,0.1915140313
,0.97,-54.55,0.99,0.2008755193
,0.97,-58.24,0.99,0.1923671513
,0.97,-46.04,0.99,0.1743432356
,0.97,-38.2,0.99,0.1399252656
,0.97,-39.43,0.99,0.1003832865
,0.97,-30.42,0.99,0.0946329785
,0.97,-28.18,0.99,0.0966308533
,0.97,-24.92,0.99,0.0997393628
,0.97,-23.55,0.99,0.1055082562
,0.97,-22.94,0.99,0.1227322478
,0.97,-21.41,0.99,0.1668287453
,0.97,-20.04,0.99,0.2230404343
,0.97,-19.14,0.99,0.2464578199
,0.97,-23.77,0.99,0.2313620466
,0.97,-32.09,0.99,0.2075272292
,0.97,-36.88,0.99,0.1887567815
,0.97,-45.98,0.99,0.1727673245
,0.97,-39.49,0.99,0.1614403552
,0.97,-37.32,0.99,0.1554164355
,0.97,-32.67,0.99,0.15372169
,0.97,-31.28,0.99,0.1558136558
,0.97,-29.95,0.99,0.1623624316
,0.97,-30.55,0.99,0.1763508039
,0.97,-35.51,0.99,0.1915140313
,0.97,-51.15,0.99,0.2008755193
,0.97,-53.94,0.99,0.1923671513
,0.97,-39.5,0.99,0.1743432356
,0.97,-34.1,0.99,0.1399252656
,0.97,-36.58,0.99,0.1003832865
,0.97,-32.4,0.99,0.0946329785
,0.97,-35.76,0.99,0.0805337788
,0.97,-32.71,0.99,0.0831244629
,0.97,-31.53,0.99,0.0879323558
,0.97,-26.75,0.99,0.1022871201
,0.97,-26.08,0.99,0.139037883
,0.97,-31.26,0.99,0.1858856502
,0.97,-38.02,0.99,0.2054020934
,0.97,-42.81,0.99,0.192821022
,0.97,-47.58,0.99,0.1729566842
,0.97,-51.27,0.99,0.1573130772
,0.97,-52.9,0.99,0.1439871948
,0.97,-54.39,0.99,0.134547108
,0.97,-53.07,0.99,0.129526672
,0.97,-47.03,0.99,0.1281142426
,0.97,-42.91,0.99,0.1298577221
,0.97,-40.7,0.99,0.135315582
,0.97,-40.07,0.99,0.1469737268
,0.97,-43.47,0.99,0.1596110157
,0.97,-53.93,0.99,0.1674130372
,0.97,-48.45,0.99,0.1603220202
,0.97,-41.49,0.99,0.1453005856
,0.97,-38.45,0.99,0.1166160704
,0.97,-40.59,0.99,0.0836611198
,0.97,-36.48,0.99,0.0788687163
,0.97,-37.72,0.99,0.0884983067
,0.97,-36.51,0.99,0.091345201
,0.97,-34.92,0.99,0.0966285787
,0.97,-29.91,0.99,0.1124029825
,0.97,-25.22,0.99,0.1527882757
,0.97,-33.72,0.99,0.2042691343
,0.97,-45.54,0.99,0.2257156899
,0.97,-51.02,0.99,0.2118903917
,0.97,-55.77,0.99,0.1900615357
,0.97,-61.38,0.99,0.1728708271
,0.97,-59.8,0.99,0.1582270583
,0.97,-59.91,0.99,0.1478533779
,0.97,-58.77,0.99,0.142336437
,0.97,-58.19,0.99,0.140784323
,0.97,-50.02,0.99,0.1427002269
,0.97,-45.98,0.99,0.1486978514
,0.97,-44.21,0.99,0.1615089486
,0.97,-47.95,0.99,0.1753960241
,0.97,-60,0.99,0.1839696401
,0.97,-59.61,0.99,0.1761773446
,0.97,-46.82,0.99,0.1596703393
,0.97,-42.14,0.99,0.1281490191
,0.97,-40.54,0.99,0.0919349314
,0.97,-35.35,0.99,0.0866685749
,0.97,-37.7,0.99,0.0884983067
,0.97,-35.96,0.99,0.091345201
,0.97,-32.98,0.99,0.0966285787
,0.97,-32.85,0.99,0.1124029825
,0.97,-33,0.99,0.1527882757
,0.97,-35.87,0.99,0.2042691343
,0.97,-39.42,0.99,0.2257156899
,0.97,-52.31,0.99,0.2118903917
,0.97,-57.04,0.99,0.1900615357
,0.97,-58.4,0.99,0.1728708271
,0.97,-59.66,0.99,0.1582270583
,0.97,-64.98,0.99,0.1478533779
,0.97,-60.03,0.99,0.142336437
,0.97,-59.9,0.99,0.140784323
,0.97,-58.46,0.99,0.1427002269
,0.97,-56.5,0.99,0.1486978514
,0.97,-52.12,0.99,0.1615089486
,0.97,-60.43,0.99,0.1753960241
,0.97,-66.38,0.99,0.1839696401
,0.97,-58.54,0.99,0.1761773446
,0.97,-46.53,0.99,0.1596703393
,0.97,-42.09,0.99,0.1281490191
,0.97,-41.76,0.99,0.0919349314
,0.97,-39.45,0.99,0.0866685749
,0.97,-41.01,0.99,0.0884983067
,0.97,-38.02,0.99,0.091345201
,0.97,-38,0.99,0.0966285787
,0.97,-37.77,0.99,0.1124029825
,0.97,-37.78,0.99,0.1527882757
,0.97,-38.9,0.99,0.2042691343
,0.97,-42.18,0.99,0.2257156899
,0.97,-51.25,0.99,0.2118903917
,0.97,-57.43,0.99,0.1900615357
,0.97,-59.91,0.99,0.1728708271
,0.97,-59.95,0.99,0.1582270583
,0.97,-63.08,0.99,0.1478533779
,0.97,-60.09,0.99,0.142336437
,0.97,-60.04,0.99,0.140784323
,0.97,-53.22,0.99,0.1427002269
,0.97,-51.22,0.99,0.1486978514
,0.97,-49.43,0.99,0.1615089486
,0.97,-55.89,0.99,0.1753960241
,0.97,-63.39,0.99,0.1839696401
,0.97,-59.19,0.99,0.1761773446
,0.97,-46.96,0.99,0.1596703393
,0.97,-41.16,0.99,0.1281490191
,0.97,-45.55,0.99,0.0919349314
,0.97,-41.55,0.99,0.0866685749
,0.97,-38.71,0.99,0.0966308533
,0.97,-38.72,0.99,0.0997393628
,0.97,-38.61,0.99,0.1055082562
,0.97,-36.09,0.99,0.1227322478
,0.97,-34.51,0.99,0.1668287453
,0.97,-34.79,0.99,0.2230404343
,0.97,-41.6,0.99,0.2464578199
,0.97,-48.33,0.99,0.2313620466
,0.97,-60.91,0.99,0.2075272292
,0.97,-64.76,0.99,0.1887567815
,0.97,-63.3,0.99,0.1727673245
,0.97,-64.9,0.99,0.1614403552
,0.97,-60.99,0.99,0.1554164355
,0.97,-61.95,0.99,0.15372169
,0.97,-57.88,0.99,0.1558136558
,0.97,-55.49,0.99,0.1623624316
,0.97,-49.67,0.99,0.1763508039
,0.97,-65.25,0.99,0.1915140313
,0.97,-74.79,0.99,0.2008755193
