class,Sink,Sink
label,heat_demand,electrical_demand
source,heat_balance,electrical_balance
target,heat_demand,electrical_demand
attribute,actual_value,variable_costs
,0.210736122,-46.41
,0.2050894987,-49.27
,0.2052098338,-41.97
,0.2077736323,-40.13
,0.2140788775,-40
,0.2252491553,-42.85
,0.2405159524,-55.05
,0.2502901799,-58.59
,0.2389013683,-58.06
,0.2211595052,-52.09
,0.1839379346,-47.96
,0.1269002312,-48.99
,0.1213861267,-40.8
,0.1237197599,-46.46
,0.1263291388,-42.13
,0.1321229022,-39.68
,0.1465407975,-36.55
,0.1831344883,-36.08
,0.2520080944,-37.01
,0.2981848543,-37.74
,0.2791958332,-40.87
,0.2578288263,-43.39
,0.2400606312,-49.96
,0.2214337026,-54.5
,0.210736122,-55.92
,0.2050894987,-56.03
,0.2052098338,-50.32
,0.2077736323,-45.97
,0.2140788775,-44.96
,0.2252491553,-51.47
,0.2405159524,-62.48
,0.2502901799,-64.6
,0.2389013683,-59.95
,0.2211595052,-49.2
,0.1839379346,-41.4
,0.1269002312,-44.42
,0.1213861267,-41.53
,0.1395121852,-42.79
,0.1424546429,-41.42
,0.1489879614,-38.1
,0.1652462541,-36.02
,0.2065110107,-36.07
,0.2841761088,-40
,0.3362471821,-44.85
,0.3148342741,-59.97
,0.2907398382,-63.04
,0.2707035908,-61.92
,0.2496989953,-62.25
,0.2376359032,-62.35
,0.2312685068,-61.99
,0.2314042023,-61.03
,0.2342952614,-56.03
,0.2414053506,-56.27
,0.2540014781,-59.31
,0.2712170322,-69.49
,0.282238908,-73
,0.2693963518,-62.45
,0.2493897975,-53.19
,0.2074170142,-47.37
,0.1430986333,-49.64
,0.1368806714,-47.31
,0.1469452338,-41.7
,0.1500444621,-38.83
,0.1569258683,-36.05
,0.1740503842,-32.42
,0.2175136794,-35.71
,0.2993166845,-38.27
,0.3541620446,-44
,0.3316082816,-58.4
,0.3062301219,-58.97
,0.2851263663,-61.19
,0.2630026701,-58.07
,0.2502968704,-59.44
,0.2435902264,-60
,0.2437331516,-57.91
,0.246778243,-58.99
,0.2542671496,-57.02
,0.2675343843,-62.45
,0.2856671632,-75.01
,0.297276272,-80.42
,0.2837494791,-63.19
,0.2626769986,-57.24
,0.2184679538,-49.33
,0.1507227637,-50.81
